id	marca	cod_fab	cod_int	cat	modelo	desc	preco	cor
3077			46663	CABO DE VELA	MERCEDES  (CABOS SUPRESSÍVOS)	300E (6CIL 0)	130,19	CABO DE VELA
3078			46664	CABO DE VELA	MERCEDES  (CABOS SUPRESSÍVOS)	190E (4CIL) JG C/ 4PÇS	77,61	CABO DE VELA
3079			46665	CABO DE VELA	MERCEDES  (CABOS SUPRESSÍVOS)	C220 94/99 4 CIL. 16V 4 CABOS 	154,9	CABO DE VELA
3080			46667	CABO DE VELA	MERCEDES  (CABOS SUPRESSÍVOS)	MERCEDES ML 98/01 8 CIL 16VELAS 16 CABOS	409,08	CABO DE VELA
3081			46668	CABO DE VELA	MERCEDES  (CABOS SUPRESSÍVOS)	MERCEDES ML 97/01 6 CIL 12 VELAS 12 CABOS	218,47	CABO DE VELA
3082			46669	CABO DE VELA	MERCEDES  (CABOS SUPRESSÍVOS)	CLASSE A	98,47	CABO DE VELA
3083			46670	CABO DE VELA	MERCEDES  (CABOS SUPRESSÍVOS)	MBB C 280 SPORT 6CC 3 SUPRESSORES E 3 CABOS	173,56	CABO DE VELA
3084			48464	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	COLT / LANCER (16V 94...) JG C/ 4PÇS	74,53	CABO DE VELA
3085			48475	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	COLT GLXI (1.8 95/96 16V) JG C/ 4PÇS	81,78	CABO DE VELA
3086			48487	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	GALANT (V6) JG C/ 6 PÇS	114,83	CABO DE VELA
3087			48488	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	GALANT (6CIL. 94/98) JG C/ 6 PÇS (MOD. ORIG.)	134,07	CABO DE VELA
3088			48524	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	PAJERO (3.5 6CIL 94/96)	105,92	CABO DE VELA
3089			48525	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	3000 GT (V6) JG C/ 6PÇS	116,27	CABO DE VELA
3090			48527	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	LANCER / PAJERO TR4 / GALANT 2.0 16V  4CIL. (1996...2002) - JG 2 PÇS	73,89	CABO DE VELA
3091			48571	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	ECLIPSE (GT 2.0 16V 95) JG C/ 4PÇS	74,19	CABO DE VELA
3092			48572	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	ECLIPSE (GT 2.0 16V 95) JG C/ 4 PÇS (MOD. ORIG.)	113,69	CABO DE VELA
3093			48589	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	3000 GT DIAMANT (3.0 V6 93) JG C/ 4 PÇS	114,27	CABO DE VELA
3094			48590	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	ECLIPSE (GST - TURBO 2.0 16V 89/95) JG C/ 4 PÇS	54,64	CABO DE VELA
3095			48591	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	ECLIPSE (GL 93/95 GST 95.2.0 16V) JG C/ 4 PÇS	71,4	CABO DE VELA
3096			48592	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	COLT (4 CIL 8V 90)	89,47	CABO DE VELA
3097			48593	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	PAJERO (GLS - B V6 3000 ECI MULT 92/98)	73,56	CABO DE VELA
3098			48595	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	ECLIPSE (GTS - TURBO - 2.0 16V 89/95) JG C/ 4 PÇS (MOD. ORIG.)	113,96	CABO DE VELA
3099			48596	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	ECLIPSE (GL 93/95 - GST 95 2.0 16V) JG C/ 4 PÇS (MOD. ORIG.)	85,12	CABO DE VELA
3100			48644	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	EXPO / GALANT (16V 92/95) JG C/ 4PÇS	107,79	CABO DE VELA
3101			48645	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	COLT 1.6 95/96 SPACE WAGON (16V) JG C/ 4PÇS	81,36	CABO DE VELA
3102			48673	CABO DE VELA	MITSUBISHI   (CABOS SUPRESSÍVOS)	PAJERO (1.6 16V)	63,28	CABO DE VELA
